subject,session_i,session_j,pv_corr,ens_corr,day_distance,circadian_distance,circadian_distance_reported
UT14,Day10,Day17,0.48060812703801464,0.7982789561469603,7.0,0.40000000000000036,3.633333333333333
UT14,Day10,Day18,0.6385678411848006,0.7857727562872636,8.0,0.13333333333333286,6.916666666666666
UT14,Day10,Day19,0.5978076601465523,0.8476766922636173,9.0,0.3000000000000007,7.85
UT14,Day10,Day21,0.7254365055534453,0.915626474698818,11.0,0.9333333333333336,8.733333333333333
UT14,Day10,Day22,0.7983758859409633,0.8932346132272323,12.0,0.40000000000000036,9.15
UT14,Day11,Day12,0.6315048090858479,0.8843090587775612,1.0,0.01666666666666572,1.6166666666666671
UT14,Day11,Day13,0.6481307744002895,0.9104280340332125,2.0,1.1833333333333336,9.416666666666666
UT14,Day11,Day14,0.6796667128773755,0.8449115714634176,3.0,0.36666666666666714,1.5833333333333321
UT14,Day11,Day15,0.537503261173619,0.8104927900861929,4.0,0.8333333333333339,3.4999999999999982
UT14,Day11,Day16,0.5522235934794244,0.7963608203868389,5.0,0.13333333333333286,7.35
UT14,Day11,Day17,0.43015296177345774,0.8050146455857894,6.0,0.7666666666666675,3.8499999999999996
UT14,Day11,Day18,0.5320492902410557,0.7844708713601227,7.0,0.23333333333333428,0.5666666666666664
UT14,Day11,Day19,0.5591248239572453,0.8284388671771125,8.0,0.6666666666666679,0.36666666666666714
UT14,Day11,Day21,0.5730572318207297,0.8822496952758214,10.0,1.3000000000000007,1.25
UT14,Day11,Day22,0.5667970057288768,0.87829599857102,11.0,0.7666666666666675,1.6666666666666679
UT14,Day12,Day13,0.8217418327937048,0.913905160929319,1.0,1.1999999999999993,11.033333333333333
UT14,Day12,Day14,0.6689435417701729,0.8830940984923358,2.0,0.38333333333333286,3.1999999999999993
UT14,Day12,Day15,0.6794350988053861,0.8655755780050515,3.0,0.8499999999999996,5.116666666666665
UT14,Day12,Day16,0.7195313089379901,0.8609311651883711,4.0,0.11666666666666714,8.966666666666667
UT14,Day12,Day17,0.6052170221842668,0.8640379881562048,5.0,0.7833333333333332,5.466666666666667
UT14,Day12,Day18,0.7039358409479042,0.8694871170260193,6.0,0.25,2.1833333333333336
