subject,session_i,session_j,pv_corr,ens_corr,day_distance,circadian_distance,circadian_distance_reported
UT13,REM_Sleep_20230914,REM_Sleep_20230925,0.8022310844372879,0.04937507845186732,11.0,1.0666666666666664,2.7333333333333343
UT13,REM_Sleep_20230914,REM_Sleep_20230925,0.5437836094029984,0.2689572468567862,11.0,1.0500000000000007,2.7333333333333343
UT13,REM_Sleep_20230914,Good_Run_20230926,0.6058055943172523,-0.24746766040464793,12.0,0.5500000000000007,2.366666666666667
UT13,REM_Sleep_20230914,Good_Run_20230927,0.5408689385309523,0.0747609904880802,13.0,0.4499999999999993,1.7666666666666693
UT13,REM_Sleep_20230914,Good_Run_20230927,0.6363683746327882,0.017015863694387543,13.0,0.8833333333333329,1.7666666666666693
UT13,REM_Sleep_20230914,Good_Run_20230928,0.701721369196066,0.3053803077165506,14.0,0.7166666666666686,1.8833333333333364
UT13,REM_Sleep_20230915,REM_Sleep_20230915,0.6288271184167082,-0.05025709081436058,0.0,1.0166666666666693,0.0
UT13,REM_Sleep_20230915,Good_Run_20230916,0.6431983755690112,-0.5263856994877578,1.0,1.0833333333333357,2.866666666666667
UT13,REM_Sleep_20230915,Good_Run_20230918,0.36876003775043176,0.6882099052904244,3.0,0.4833333333333343,2.366666666666667
UT13,REM_Sleep_20230915,REM_Sleep_20230919,0.5350451355945253,0.34449795826093504,4.0,0.45000000000000284,0.18333333333333357
UT13,REM_Sleep_20230915,REM_Sleep_20230919,0.20167673075634598,-0.05743570106909849,4.0,1.4500000000000028,0.18333333333333357
UT13,REM_Sleep_20230915,Good_Run_20230920,0.8430381748104275,0.3487812760868219,5.0,0.6833333333333336,0.5166666666666657
UT13,REM_Sleep_20230915,REM_Sleep_20230925,0.727095416621928,0.26914410622627183,10.0,0.09999999999999787,0.4833333333333343
UT13,REM_Sleep_20230915,REM_Sleep_20230925,0.4904075644624132,-0.3061065986445955,10.0,2.0166666666666693,0.4833333333333343
UT13,REM_Sleep_20230915,Good_Run_20230926,0.8156999574665619,0.17395124292803993,11.0,0.41666666666666785,0.8500000000000014
UT13,REM_Sleep_20230915,Good_Run_20230927,0.6523645310820023,0.22902274072861956,12.0,0.5166666666666693,1.4499999999999993
UT13,REM_Sleep_20230915,Good_Run_20230927,0.6415372937291404,0.24752727911927733,12.0,1.8500000000000014,1.4499999999999993
UT13,REM_Sleep_20230915,Good_Run_20230928,0.5127043355726151,0.015096237591217792,13.0,0.25,1.3333333333333321
UT13,REM_Sleep_20230915,Good_Run_20230916,0.6720985818315632,0.6406152224966076,1.0,0.06666666666666643,2.866666666666667
UT13,REM_Sleep_20230915,Good_Run_20230918,0.4266989150635487,0.212622530604174,3.0,0.533333333333335,2.366666666666667
UT13,REM_Sleep_20230915,REM_Sleep_20230919,0.7778961834184193,0.44729934345753714,4.0,0.5666666666666664,0.18333333333333357
UT13,REM_Sleep_20230915,REM_Sleep_20230919,0.6205531678137015,0.6231653844275264,4.0,0.43333333333333357,0.18333333333333357
UT13,REM_Sleep_20230915,Good_Run_20230920,0.6771942597031637,-0.3323155151632141,5.0,0.3333333333333357,0.5166666666666657
UT13,REM_Sleep_20230915,REM_Sleep_20230925,0.753946079212208,0.18381764791108085,10.0,1.1166666666666671,0.4833333333333343
UT13,REM_Sleep_20230915,REM_Sleep_20230925,0.6838087206210862,0.5429797016547935,10.0,1.0,0.4833333333333343
UT13,REM_Sleep_20230915,Good_Run_20230926,0.7072415353780996,-0.15079011259725433,11.0,0.6000000000000014,0.8500000000000014
UT13,REM_Sleep_20230915,Good_Run_20230927,0.652896362464649,0.25507744698775703,12.0,0.5,1.4499999999999993
UT13,REM_Sleep_20230915,Good_Run_20230927,0.639471784450546,-0.1915525426925735,12.0,0.8333333333333321,1.4499999999999993
UT13,REM_Sleep_20230915,Good_Run_20230928,0.4356484653757718,0.6047688240225106,13.0,0.7666666666666693,1.3333333333333321
UT13,Good_Run_20230916,Good_Run_20230918,0.37846566881999605,0.48358945176272433,2.0,0.6000000000000014,0.5
UT13,Good_Run_20230916,REM_Sleep_20230919,0.7161328211531811,-0.1435394397680302,3.0,0.6333333333333329,2.6833333333333336
UT13,Good_Run_20230916,REM_Sleep_20230919,0.5464009371059759,0.38321256621627514,3.0,0.36666666666666714,2.6833333333333336
UT13,Good_Run_20230916,Good_Run_20230920,0.6336096111420335,-0.6401953715003678,4.0,0.40000000000000213,2.3500000000000014
UT13,Good_Run_20230916,REM_Sleep_20230925,0.4934597542063121,0.14110511459645736,9.0,1.1833333333333336,2.383333333333333
UT13,Good_Run_20230916,REM_Sleep_20230925,0.4501118960970287,-0.022416281128625357,9.0,0.9333333333333336,2.383333333333333
UT13,Good_Run_20230916,Good_Run_20230926,0.5019929187997687,-0.49551300705944984,10.0,0.6666666666666679,2.0166666666666657
UT13,Good_Run_20230916,Good_Run_20230927,0.5548806092482219,0.5063442026898476,11.0,0.5666666666666664,1.4166666666666679
UT13,Good_Run_20230916,Good_Run_20230927,0.46254724919154244,-0.5978826616428863,11.0,0.7666666666666657,1.4166666666666679
UT13,Good_Run_20230916,Good_Run_20230928,0.34223191379911244,0.6170284726694597,12.0,0.8333333333333357,1.533333333333335
UT13,Good_Run_20230918,REM_Sleep_20230919,0.6084229830682276,0.09419475308964936,1.0,0.03333333333333144,2.1833333333333336
UT13,Good_Run_20230918,REM_Sleep_20230919,0.6979258056913507,-0.0821788910881748,1.0,0.9666666666666686,2.1833333333333336
UT13,Good_Run_20230918,Good_Run_20230920,0.6021804736505094,0.49719788127597286,2.0,0.1999999999999993,1.8500000000000014
UT13,Good_Run_20230918,REM_Sleep_20230925,0.3890040615086856,0.2889048325087973,7.0,0.5833333333333321,1.8833333333333329
UT13,Good_Run_20230918,REM_Sleep_20230925,0.35865988627699313,-0.23623586555889015,7.0,1.533333333333335,1.8833333333333329
UT13,Good_Run_20230918,Good_Run_20230926,0.3623891188908571,-0.031835468792807214,8.0,0.06666666666666643,1.5166666666666657
UT13,Good_Run_20230918,Good_Run_20230927,0.38251216927075693,-0.16267338222950833,9.0,0.03333333333333499,0.9166666666666679
UT13,Good_Run_20230918,Good_Run_20230927,0.5450018853681392,-0.11620473191375576,9.0,1.3666666666666671,0.9166666666666679
UT13,Good_Run_20230918,Good_Run_20230928,0.5303653713155355,0.08699169094219149,10.0,0.23333333333333428,1.033333333333335
UT13,REM_Sleep_20230919,REM_Sleep_20230919,0.7915116944972227,0.16328061998749924,0.0,1.0,0.0
UT13,REM_Sleep_20230919,Good_Run_20230920,0.6298672044921105,-0.5758579220074055,1.0,0.23333333333333073,0.33333333333333215
UT13,REM_Sleep_20230919,REM_Sleep_20230925,0.6214366212175275,0.18862719093272806,6.0,0.5500000000000007,0.3000000000000007
UT13,REM_Sleep_20230919,REM_Sleep_20230925,0.5906978957436289,-0.06351003799540977,6.0,1.5666666666666664,0.3000000000000007
UT13,REM_Sleep_20230919,Good_Run_20230926,0.49048383905607,-0.6407855344599634,7.0,0.03333333333333499,0.6666666666666679
UT13,REM_Sleep_20230919,Good_Run_20230927,0.43868866988972227,-0.04552013171019361,8.0,0.06666666666666643,1.2666666666666657
UT13,REM_Sleep_20230919,Good_Run_20230927,0.48040330555560123,0.3217235988760749,8.0,1.3999999999999986,1.2666666666666657
UT13,REM_Sleep_20230919,Good_Run_20230928,0.561335955140547,0.5350971536424104,9.0,0.20000000000000284,1.1499999999999986
UT13,REM_Sleep_20230919,Good_Run_20230920,0.4931163574129985,-0.7977912705816849,1.0,0.7666666666666693,0.33333333333333215
